penyebut,pembilang,penyebut m(x),pembilang m(x),tau(x),sigma(x),maks orbit(penyebut),maks orbit(pembilang),banyaknya n,banyaknya kenaikan,mutlak selisih maksimum(penyebut),mutlak selisih maksimum(pembilang),klasifikasi
772337626135,429074896539,18953070580,24004213809,261,173,1235740201816,3552499967389,129,192,6178701009080,10034651915563,0
149087793155,82826244759,596351172620,755459472927,261,173,238540469048,685754115521,129,192,1192702345240,1937014029863,0
141630364715,78683236703,566521458860,717919560759,261,173,226608583544,651451199225,129,192,1133042917720,1840095896111,0
557125983115,309513101087,2228503932460,2829171921711,261,173,891401572984,2562563418073,129,192,4457007864920,7237739417359,0
447253063387,248472735151,1789012253548,2275073630943,261,173,3578024507096,10285857406061,129,192,3578024507096,5809923989023,0
590262150543,327921741439,393508100362,501000214467,261,173,1574032401448,4524890761243,129,192,1574032401448,2555751804449,0
258553260381,143639917321,344737680508,439440146811,261,173,689475361016,1982030282441,129,192,689475361016,1119439203475,0
249567601413,138647898289,332756801884,424314684459,261,173,665513603768,1913143936913,129,192,665513603768,1080518151019,0
79037046751,43909220483,316148187004,403343274219,261,173,632296374008,1817649628553,129,192,632296374008,1026563849299,0
227524242027,126401622295,303365656036,387197380575,261,173,606731312072,1744154237807,129,192,606731312072,985039492837,0
36683030315,20379340893,293464242520,374689746033,261,173,58692848504,168722435765,129,192,293464242520,476437310591,0
1767315700,981836147,28277051200,36117752739,261,173,1413852560,4064347517,129,192,3534631400,5738351971,0
3488824100,1938223871,55821185600,71309306127,261,173,2791059280,8023344481,129,192,6977648200,11327900903,0
178222171935,99011665723,237629562580,304131079323,261,173,95051825032,273238787959,129,192,475259125160,771498007537,0
1210296062301,672381910565,403432020767,517321065645,261,173,3227456166136,9277642985041,129,192,3227456166136,5238752436851,0
25644219869507,14246686962551,102576879478028,131545685133543,261,173,205153758956056,589734555386821,129,192,205153758956056,333000850996583,0
203829238132771,113237653431543,815316952531084,1045656935162799,261,173,1630633905062168,4687414596856613,129,192,1630633905062168,2646797705499079,0
9487295313519,5270681681039,6324863542346,8112464619837,261,173,25299454169384,72725687589659,129,192,25299454169384,41065177424065,0
1174232986197,652346940181,782821990798,1004198444643,261,173,3131287963192,9001178813497,129,192,3131287963192,5082567107771,0
382197259517,212330256485,382197259517,490430425305,261,173,3057578076136,8789277939091,129,192,3057578076136,4962856771961,0
1442020925351,801116696767,1442020925351,1851809928249,261,173,11536167402808,33161589256393,129,192,11536167402808,18724094841947,0
44076179361043,24486577468967,176304717444172,226544864934111,261,173,352609434888344,1013599162697909,129,192,352609434888344,572296901212663,0
1366864469471,759363270943,2733728938942,3513104792187,261,173,10934915755768,31433120999713,129,192,10934915755768,17747651284979,0
2591609366875,1439771530267,5183218733750,6665913420663,261,173,4146574987000,11919547972129,129,192,20732874935000,33648872484799,0
19681906713125,10934303387281,78727626852500,101322104303793,261,173,31491050741000,90522315438647,129,192,157455253705000,255537130591457,0
19615835195591,10897597138603,78463340782364,100986852170379,261,173,156926681564728,451092053751073,129,192,156926681564728,254678751487259,0
2441597965951,1356432202855,2441597965951,3142669888590,261,173,19532783727608,56147752851473,129,192,19532783727608,31699971900883,0
9531352283479,5295151802495,9531352283479,12272508666510,261,173,76250818267832,219185534975417,129,192,76250818267832,123746340149707,0
2382456965368987,1323576095890063,9529827861475948,12274828663139079,261,173,19059655722951896,54787513458393581,129,192,19059655722951896,30931155305374687,0
4473631078793,2485329325035,35789048630344,46125128640705,261,173,35789048630344,102876282633739,129,192,35789048630344,58079084815109,0
12313063617,6840530492,65669672624,84716034813,261,173,32834836312,94383844687,129,192,32834836312,53282671655,0
5932959168,3296058779,31642448896,40843357221,261,173,7910612224,22739007709,129,192,1977653056,3209150123,0
3904227392,2168995581,62467638272,80648384457,261,173,15616909568,44890662113,129,192,3904227392,6335356231,0
23292675003,12940257515,15528450002,20049704655,261,173,62113800008,178545453623,129,192,62113800008,100791121333,0
3960144795455,2200060429113,31681158363640,40907913978453,261,173,6336231672728,18213423984449,129,192,31681158363640,51408395315651,0
2023069419821935,1123917220332691,8092277679287740,10449429220839723,261,173,3236911071715096,9304461241102693,129,192,16184555358575480,26262319082579107,0
247720210512551,137621072859243,990880842050204,1279934504198499,261,173,1981761684100408,5696539127127553,129,192,1981761684100408,3215712830199419,0
4333109762065,2407260821741,17332439048260,22396029413973,261,173,6932975619304,19928679441691,129,192,34664878096520,56248249727197,0
30107385592795,16726169253583,120429542371180,155631357420999,261,173,48171816948472,138468689455753,129,192,240859084742360,390822902561311,0
29814805374535,16563625448203,119259221498140,154143638914659,261,173,47703688599256,137122943623597,129,192,14030496646840,22766008918763,0
365276079485,202929233169,1461104317940,1889119197507,261,173,584441727176,1679958585359,129,192,171894625640,278913592969,0
2805749095,1558734608,44891985520,58058963421,261,173,4489198552,12904033783,129,192,22445992760,36420065011,0
111935835295,62185980376,1790973364720,2316373997037,261,173,179097336472,514808486719,129,192,895486682360,1452981797707,0
892043943203,495575219295,3568175772812,4615235570145,261,173,7136351545624,20513163881269,129,192,7136351545624,11579132378759,0
889600920005,494217990697,3558403680020,4602807897591,261,173,1423361472008,4091395924487,129,192,7116807360040,11547396989249,0
8877522143,4931909369,71020177144,91868070309,261,173,71020177144,204144633829,129,192,71020177144,115233819107,0
6904935415,3836038299,27619741660,35730150747,261,173,11047896664,31756719997,129,192,55239483320,89628547723,0
13768787315,7649252533,110150298520,142502586873,261,173,22030059704,63324473645,129,192,110150298520,178723413671,0
27291220555,15161642351,109164882220,141249273603,261,173,43665952888,125515825465,129,192,12842927320,20838038111,0
107357092819,59642246843,107357092819,138949682496,261,173,858856742552,2468741309117,129,192,50520984856,81970780199,0
106064962639,58924400263,106064962639,137305795911,261,173,848519701112,2439025166177,129,192,848519701112,1376718496483,0
26061687679,14478571875,104246750716,134992458555,261,173,208493501432,599302579817,129,192,208493501432,338274999667,0
3288446398151,1826896428871,6576892796302,8518746895179,261,173,26307571185208,75619495375033,129,192,26307571185208,42682837762235,0
13135513141913,7297434404677,52542052567652,68056958413641,261,173,105084105135304,302057756191519,129,192,105084105135304,170493995316293,0
13111036578131,7283836381623,52444146312524,67932358112739,261,173,104888292625048,301494850252693,129,192,104888292625048,170176049448119,0
26159251993759,14532772292003,104637007975036,135544911599139,261,173,209274015950072,601544955187337,129,192,209274015950072,339536064885523,0
1629884632531,905482383975,6519538530124,8445753589695,261,173,13039077060248,37479992929013,129,192,13039077060248,21155163815863,0
202236206927,112352317655,202236206927,262021474920,261,173,1617889655416,4650516942721,129,192,1617889655416,2624918988131,0
24892954465,13829278901,99571817860,129042514203,261,173,39828727144,114484870651,129,192,199143635720,323093423917,0
388076496085,215595838349,388076496085,503170692918,261,173,620922393736,1784793046879,129,192,3104611968680,5036860853233,0
6092975268835,3384951154359,24371901075340,31610765937327,261,173,9748760430136,28021999047649,129,192,48743802150680,79079768877703,0
859549219165,477522360201,3438196876660,4460420398353,261,173,1375278750664,3953119035871,129,192,6876393753320,11155839410617,0
23768424767521,13204541751421,95073699070084,123368579176533,261,173,190147398140168,546561442919543,129,192,190147398140168,308480307452845,0
94758500100163,52643057387671,379034000400652,491868265209423,261,173,758068000801304,2178996941243909,129,192,758068000801304,1229827024497511,0
23667705409573,13148586846833,94670821638292,122855377128009,261,173,189341643276584,544245136047059,129,192,11137743722152,18068943315665,0
23640259358611,13133339120999,94561037434444,122715527257167,261,173,189122074868888,543613941882293,129,192,11124827933464,18047972494343,0
94450363473739,52471871274111,377801453894956,490298168844663,261,173,755602907789912,2171910528743357,129,192,755602907789912,1225824557266639,0
5828726772115,3238147203063,23314907088460,30264419322339,261,173,9325962835384,26806580557585,129,192,46629814176920,75647362570231,0
114937838627,63853672903,459751354508,596946586899,261,173,919502709016,2643017957701,129,192,54088394648,87746353111,0
2861203147415,1589540293227,11444812589660,14861264024631,261,173,4577925035864,13158778713533,129,192,1346448539960,2184304524667,0
356589277597,198103031017,1426357110388,1852249344441,261,173,2852714220776,8199833589851,129,192,2852714220776,4627864205305,0
8539505192715,4744118650127,11386006923620,14786328408777,261,173,4554402769448,13091159287571,129,192,22772013847240,36942219211013,0
8525343089265,4736250857117,11367124119020,14762265321267,261,173,4546849647608,13069446343241,129,192,22734248238040,36880901797823,0
177261446831,98477523051,709045787324,920858178873,261,173,1418091574648,4076155874473,129,192,1418091574648,2300511916835,0
44219661353,24566214185,88439322706,114863353845,261,173,353757290824,1016838092119,129,192,353757290824,573884924789,0
88189112779,48993423603,88189112779,114544487616,261,173,705512902232,2027921961797,129,192,705512902232,1144519867183,0
527239431429,292907633273,702985908572,913135359033,261,173,1405971817144,4041315243649,129,192,1405971817144,2280833957291,0
131611873425,73116917561,43870624475,56986850709,261,173,70192999160,201762218129,129,192,350964995800,569351283839,0
8755822825,4864293409,8755822825,11374044288,261,173,14009316520,40268263003,129,192,70046582600,113632531573,0
174496467965,96941431969,697985871860,906762758007,261,173,279194348744,802513614767,129,192,1395971743720,2264597625113,0
22396433241,12442327021,29861910988,38805913161,261,173,59723821976,171669297701,129,192,59723821976,96884880535,0
63342081075,35189657557,168912216200,219572130339,261,173,33782443240,97103600143,129,192,168912216200,274008070093,0
21011696275,11673035749,1888691800,2455374921,261,173,33618714040,96632929453,129,192,168093570200,272678920903,0
2678086968713,1487809636189,120363459268,156490127043,261,173,21424695749704,61582669672639,129,192,21424695749704,34754698504757,0
4227336373,2348494198,67637381968,87942569541,261,173,33818690984,97207669109,129,192,33818690984,54859866985,0
333437740705,185241136158,5335003851280,6936816654321,261,173,533500385128,1533481001389,129,192,2667501925640,4327151563141,0
21148918812235,11749268528831,84595675248940,110014372987143,261,173,33838270099576,97263835105753,129,192,169191350497880,274455605467087,0
1964577054831,1091419489883,2619436073108,3407112972423,261,173,5238872146216,15058461464131,129,192,5238872146216,8498225569313,0
490401080979,272441995487,653868107972,850514471847,261,173,1307736215944,3758918255479,129,192,1307736215944,2121338761277,0
1305419484667,725224922239,5221677938668,6792296930907,261,173,10443355877336,30018067060781,129,192,614315051608,996507002447,0
1303158559297,723968859629,5212634237188,6780762513177,261,173,10425268474376,29966071479671,129,192,613251086728,994779580157,0
5207493530617,2893019506437,20829974122468,27096823745601,261,173,41659948244936,119746062640511,129,192,41659948244936,67578241076005,0
83221417359859,46233601782151,332885669439436,433046765397183,261,173,665771338878872,1913672230882517,129,192,665771338878872,1079972755624279,0
41201292423125,22889348692129,164805169692500,214434617348937,261,173,65922067877000,189484115190023,129,192,329610339385000,534668655823313,0
20360672779375,11311356528019,81442691117500,105992784952107,261,173,32577076447000,93638302180453,129,192,162885382235000,264217447092643,0
